kind,volumeInfo,searchInfo,saleInfo,etag,accessInfo,id,selfLink
books#volume,"{u'publisher': u'In Easy Steps', u'description': u'.""..updated for Java 7""--P. [4] of cover.', u'language': u'en', u'publishedDate': u'2011', u'readingModes': {u'text': False, u'image': False}, u'previewLink': u'http://books.google.com/books?id=1yiWOofHWgEC&dq=java&hl=&cd=134&source=gbs_api', u'title': u'Java in Easy Steps', u'printType': u'BOOK', u'canonicalVolumeLink': u'https://books.google.com/books/about/Java_in_Easy_Steps.html?hl=&id=1yiWOofHWgEC', u'pageCount': 192, u'maturityRating': u'NOT_MATURE', u'contentVersion': u'1.1.1.0.preview.0', u'industryIdentifiers': [{u'identifier': u'9781840784435', u'type': u'ISBN_13'}, {u'identifier': u'1840784431', u'type': u'ISBN_10'}], u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=1yiWOofHWgEC&printsec=frontcover&img=1&zoom=5&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=1yiWOofHWgEC&printsec=frontcover&img=1&zoom=1&source=gbs_api'}, u'authors': [u'Mike McGrath'], u'ratingsCount': 1, u'allowAnonLogging': False, u'infoLink': u'http://books.google.com/books?id=1yiWOofHWgEC&dq=java&hl=&source=gbs_api', u'categories': [u'Computers'], u'averageRating': 5.0}",{u'textSnippet': u'.&quot;..updated for Java 7&quot;--P. [4] of cover.'},"{u'country': u'US', u'saleability': u'NOT_FOR_SALE', u'isEbook': False}",+lqeM3TSWlI,"{u'webReaderLink': u'http://play.google.com/books/reader?id=1yiWOofHWgEC&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': False, u'country': u'US', u'textToSpeechPermission': u'ALLOWED', u'pdf': {u'isAvailable': False}, u'quoteSharingAllowed': False, u'viewability': u'NO_PAGES', u'epub': {u'isAvailable': False}, u'accessViewStatus': u'NONE'}",1yiWOofHWgEC,https://www.googleapis.com/books/v1/volumes/1yiWOofHWgEC
books#volume,"{u'publisher': u'McGraw Hill Professional', u'description': u""The Definitive Java Programming Guide In Java: The Complete Reference, Eighth Edition, bestselling programming author Herb Schildt shows you everything you need to develop, compile, debug, and run Java programs. Updated for Java Platform, Standard Edition 7 (Java SE 7), this comprehensive volume covers the entire Java language, including its syntax, keywords, and fundamental programming principles. You'll also find information on key elements of the Java API library. JavaBeans, servlets, applets, and Swing are examined and real-world examples demonstrate Java in action. In addition, new Java SE 7 features such as try-with-resources, strings in switch, type inference with the diamond operator, NIO.2, and the Fork/Join Framework are discussed in detail. Coverage includes: Data types and operators Control statements Classes and objects Constructors and methods Method overloading and overriding Interfaces and packages Inheritance Exception handling Generics Autoboxing Enumerations Annotations The try-with-resources statement Varargs Multithreading The I/O classes Networking The Collections Framework Applets and servlets JavaBeans AWT and Swing The Concurrent API Much, much more"", u'language': u'en', u'publishedDate': u'2011-02-07', u'readingModes': {u'text': True, u'image': True}, u'previewLink': u'http://books.google.com/books?id=NEa5P9rq6RAC&printsec=frontcover&dq=java&hl=&cd=136&source=gbs_api', u'infoLink': u'https://play.google.com/store/books/details?id=NEa5P9rq6RAC&source=gbs_api', u'title': u'Java The Complete Reference, 8th Edition', u'printType': u'BOOK', u'canonicalVolumeLink': u'https://market.android.com/details?id=book-NEa5P9rq6RAC', u'pageCount': 1000, u'maturityRating': u'NOT_MATURE', u'contentVersion': u'4.12.8.0.preview.3', u'industryIdentifiers': [{u'identifier': u'9780071606318', u'type': u'ISBN_13'}, {u'identifier': u'0071606319', u'type': u'ISBN_10'}], u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=NEa5P9rq6RAC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=NEa5P9rq6RAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api'}, u'authors': [u'Herbert Schildt'], u'ratingsCount': 1, u'allowAnonLogging': True, u'panelizationSummary': {u'containsEpubBubbles': False, u'containsImageBubbles': False}, u'categories': [u'Computers'], u'averageRating': 5.0}","{u'textSnippet': u'Updated for Java Platform, Standard Edition 7 (Java SE 7), this comprehensive volume covers the entire Java language, including its syntax, keywords, and fundamental programming principles.'}","{u'country': u'US', u'retailPrice': {u'amount': 50.4, u'currencyCode': u'USD'}, u'isEbook': True, u'offers': [{u'retailPrice': {u'currencyCode': u'USD', u'amountInMicros': 50400000.0}, u'giftable': True, u'listPrice': {u'currencyCode': u'USD', u'amountInMicros': 63000000.0}, u'finskyOfferType': 1}], u'saleability': u'FOR_SALE', u'buyLink': u'https://play.google.com/store/books/details?id=NEa5P9rq6RAC&rdid=book-NEa5P9rq6RAC&rdot=1&source=gbs_api', u'listPrice': {u'amount': 63.0, u'currencyCode': u'USD'}}",CcUq2ECWd0Q,"{u'webReaderLink': u'http://play.google.com/books/reader?id=NEa5P9rq6RAC&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': True, u'country': u'US', u'textToSpeechPermission': u'ALLOWED_FOR_ACCESSIBILITY', u'pdf': {u'isAvailable': True, u'acsTokenLink': u'http://books.google.com/books/download/Java_The_Complete_Reference_8th_Edition-sample-pdf.acsm?id=NEa5P9rq6RAC&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api'}, u'quoteSharingAllowed': False, u'viewability': u'PARTIAL', u'epub': {u'isAvailable': True, u'acsTokenLink': u'http://books.google.com/books/download/Java_The_Complete_Reference_8th_Edition-sample-epub.acsm?id=NEa5P9rq6RAC&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api'}, u'accessViewStatus': u'SAMPLE'}",NEa5P9rq6RAC,https://www.googleapis.com/books/v1/volumes/NEa5P9rq6RAC
books#volume,"{u'subtitle': u'Modern Data Access for Enterprise Java', u'pageCount': 316, u'panelizationSummary': {u'containsEpubBubbles': False, u'containsImageBubbles': False}, u'previewLink': u'http://books.google.com/books?id=DeTO4xbC-eoC&printsec=frontcover&dq=java&hl=&cd=137&source=gbs_api', u'contentVersion': u'3.4.4.0.preview.3', u'industryIdentifiers': [{u'identifier': u'9781449331887', u'type': u'ISBN_13'}, {u'identifier': u'1449331882', u'type': u'ISBN_10'}], u'canonicalVolumeLink': u'https://market.android.com/details?id=book-DeTO4xbC-eoC', u'description': u'You can choose several data access frameworks when building Java enterprise applications that work with relational databases. But what about big data? This hands-on introduction shows you how Spring Data makes it relatively easy to build applications across a wide range of new data access technologies such as NoSQL and Hadoop. Through several sample projects, you\u2019ll learn how Spring Data provides a consistent programming model that retains NoSQL-specific features and capabilities, and helps you develop Hadoop applications across a wide range of use-cases such as data analysis, event stream processing, and workflow. You\u2019ll also discover the features Spring Data adds to Spring\u2019s existing JPA and JDBC support for writing RDBMS-based data access layers. Learn about Spring\u2019s template helper classes to simplify the use ofdatabase-specific functionality Explore Spring Data\u2019s repository abstraction and advanced query functionality Use Spring Data with Redis (key/value store), HBase(column-family), MongoDB (document database), and Neo4j (graph database) Discover the GemFire distributed data grid solution Export Spring Data JPA-managed entities to the Web as RESTful web services Simplify the development of HBase applications, using a lightweight object-mapping framework Build example big-data pipelines with Spring Batch and Spring Integration', u'publishedDate': u'2012-10-12', u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=DeTO4xbC-eoC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=DeTO4xbC-eoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api'}, u'authors': [u'Mark Pollack', u'Oliver Gierke', u'Thomas Risberg', u'Jon Brisbin', u'Michael Hunger'], u'categories': [u'Computers'], u'publisher': u'""O\'Reilly Media, Inc.""', u'language': u'en', u'readingModes': {u'text': True, u'image': True}, u'allowAnonLogging': True, u'title': u'Spring Data', u'printType': u'BOOK', u'maturityRating': u'NOT_MATURE', u'averageRating': 3.0, u'infoLink': u'https://play.google.com/store/books/details?id=DeTO4xbC-eoC&source=gbs_api', u'ratingsCount': 1}","{u'textSnippet': u'Learn about Spring\u2019s template helper classes to simplify the use ofdatabase-specific functionality Explore Spring Data\u2019s repository abstraction and advanced query functionality Use Spring Data with Redis (key/value store), HBase(column ...'}","{u'country': u'US', u'retailPrice': {u'amount': 18.35, u'currencyCode': u'USD'}, u'isEbook': True, u'offers': [{u'retailPrice': {u'currencyCode': u'USD', u'amountInMicros': 18350000.0}, u'giftable': True, u'listPrice': {u'currencyCode': u'USD', u'amountInMicros': 33990000.0}, u'finskyOfferType': 1}, {u'rentalDuration': {u'count': 90.0, u'unit': u'DAY'}, u'retailPrice': {u'currencyCode': u'USD', u'amountInMicros': 17000000.0}, u'listPrice': {u'currencyCode': u'USD', u'amountInMicros': 17000000.0}, u'finskyOfferType': 3}], u'saleability': u'FOR_SALE_AND_RENTAL', u'buyLink': u'https://play.google.com/store/books/details?id=DeTO4xbC-eoC&rdid=book-DeTO4xbC-eoC&rdot=1&source=gbs_api', u'listPrice': {u'amount': 33.99, u'currencyCode': u'USD'}}",XLyX9NbHLd8,"{u'webReaderLink': u'http://play.google.com/books/reader?id=DeTO4xbC-eoC&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': True, u'country': u'US', u'textToSpeechPermission': u'ALLOWED', u'pdf': {u'isAvailable': True}, u'quoteSharingAllowed': False, u'viewability': u'PARTIAL', u'epub': {u'isAvailable': True}, u'accessViewStatus': u'SAMPLE'}",DeTO4xbC-eoC,https://www.googleapis.com/books/v1/volumes/DeTO4xbC-eoC
books#volume,"{u'subtitle': u'From Control Structures through Objects', u'pageCount': 1104, u'panelizationSummary': {u'containsEpubBubbles': False, u'containsImageBubbles': False}, u'previewLink': u'http://books.google.com/books?id=_8SrCQAAQBAJ&pg=PP1&dq=java&hl=&cd=138&source=gbs_api', u'contentVersion': u'preview-1.0.0', u'industryIdentifiers': [{u'identifier': u'9780133957235', u'type': u'ISBN_13'}, {u'identifier': u'0133957233', u'type': u'ISBN_10'}], u'canonicalVolumeLink': u'https://market.android.com/details?id=book-_8SrCQAAQBAJ', u'description': u'NOTE: You are purchasing a standalone product; MyProgrammingLab\xae does not come packaged with this content. If you would like to purchase both the physical text and MyProgrammingLab search for 0134059875 / 9780134059877 Starting Out with Java: From Control Structures through Objects plus MyProgrammingLab with Pearson eText -- Access Card Package, 6/e Package consists of: 0133957055 / 9780133957051 Starting Out with Java: From Control Structures through Objects, 6/e 0133885569 / 9780133885569 0133957608 / 9780133957600 MyProgrammingLab with Pearson eText -- Access Card -- for Starting Out with Java: From Control Structures through Objects, 6/e MyProgrammingLab should only be purchased when required by an instructor. For courses in computer programming in Java Starting Out with Java: From Control Structures through Objects provides a brief yet detailed introduction to programming in the Java language. Starting out with the fundamentals of data types and other basic elements, readers quickly progress to more advanced programming topics and skills. By moving from control structures to objects, readers gain a comprehensive understanding of the Java language and its applications. As with all Gaddis texts, the Sixth Edition is clear, easy to read, and friendly in tone. The text teaches by example throughout, giving readers a chance to apply their learnings by beginning to code with Java. Also available with MyProgrammingLab MyProgrammingLab is an online homework, tutorial, and assessment program designed to work with this text to engage students and improve results. Within its structured environment, students practice what they learn, test their understanding, and pursue a personalized study plan that helps them better absorb course material and understand difficult concepts. MyProgrammingLab allows you to engage your students in the course material before, during, and after class with a variety of activities and assessments.', u'publishedDate': u'2015-05-29', u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=_8SrCQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=_8SrCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api'}, u'authors': [u'Tony Gaddis'], u'categories': [u'Computers'], u'publisher': u'Pearson', u'language': u'en', u'readingModes': {u'text': False, u'image': True}, u'allowAnonLogging': True, u'title': u'Starting Out with Java', u'printType': u'BOOK', u'maturityRating': u'NOT_MATURE', u'averageRating': 5.0, u'infoLink': u'https://play.google.com/store/books/details?id=_8SrCQAAQBAJ&source=gbs_api', u'ratingsCount': 1}",,"{u'offers': [{u'rentalDuration': {u'count': 180.0, u'unit': u'DAY'}, u'retailPrice': {u'currencyCode': u'USD', u'amountInMicros': 37240000.0}, u'listPrice': {u'currencyCode': u'USD', u'amountInMicros': 42800000.0}, u'finskyOfferType': 3}], u'country': u'US', u'buyLink': u'https://play.google.com/store/books/details?id=_8SrCQAAQBAJ&rdid=book-_8SrCQAAQBAJ&rdot=1&source=gbs_api', u'saleability': u'FOR_RENTAL_ONLY', u'isEbook': True}",megFWN6YJqk,"{u'webReaderLink': u'http://play.google.com/books/reader?id=_8SrCQAAQBAJ&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': True, u'country': u'US', u'textToSpeechPermission': u'ALLOWED', u'pdf': {u'isAvailable': False}, u'quoteSharingAllowed': False, u'viewability': u'PARTIAL', u'epub': {u'isAvailable': False}, u'accessViewStatus': u'SAMPLE'}",_8SrCQAAQBAJ,https://www.googleapis.com/books/v1/volumes/_8SrCQAAQBAJ
books#volume,"{u'publisher': u'McGraw-Hill Professional', u'description': u'There is something for every programmer in this book, which presents a number of practical, high-powered applications of Java. Included are pure code subsystems such as the expression parser, which readers will adapt for use in their own programs, financial calculations and statistics programs that feature ready-for-use applets/servlets, interpreter or the AI-based search engine, and much more.', u'language': u'en', u'publishedDate': u'2003', u'readingModes': {u'text': False, u'image': False}, u'previewLink': u'http://books.google.com/books?id=aBQARPLJTgoC&dq=java&hl=&cd=152&source=gbs_api', u'title': u'The Art of Java', u'printType': u'BOOK', u'canonicalVolumeLink': u'https://books.google.com/books/about/The_Art_of_Java.html?hl=&id=aBQARPLJTgoC', u'pageCount': 370, u'maturityRating': u'NOT_MATURE', u'contentVersion': u'0.2.1.0.preview.0', u'industryIdentifiers': [{u'identifier': u'0072229713', u'type': u'ISBN_10'}, {u'identifier': u'9780072229714', u'type': u'ISBN_13'}], u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=aBQARPLJTgoC&printsec=frontcover&img=1&zoom=5&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=aBQARPLJTgoC&printsec=frontcover&img=1&zoom=1&source=gbs_api'}, u'authors': [u'Herbert Schildt', u'James Holmes'], u'ratingsCount': 1, u'allowAnonLogging': False, u'infoLink': u'http://books.google.com/books?id=aBQARPLJTgoC&dq=java&hl=&source=gbs_api', u'categories': [u'Computers'], u'averageRating': 4.0}","{u'textSnippet': u'There is something for every programmer in this book, which presents a number of practical, high-powered applications of Java.'}","{u'country': u'US', u'saleability': u'NOT_FOR_SALE', u'isEbook': False}",GXGAusaimEE,"{u'webReaderLink': u'http://play.google.com/books/reader?id=aBQARPLJTgoC&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': False, u'country': u'US', u'textToSpeechPermission': u'ALLOWED', u'pdf': {u'isAvailable': False}, u'quoteSharingAllowed': False, u'viewability': u'NO_PAGES', u'epub': {u'isAvailable': False}, u'accessViewStatus': u'NONE'}",aBQARPLJTgoC,https://www.googleapis.com/books/v1/volumes/aBQARPLJTgoC
books#volume,"{u'publisher': u'Pearson Education', u'description': u""It's no longer enough for today's students to master the basic concepts and constructs of a programming language. The new generation of computer users also need to be able to write programs that include menus, windows, web pages and interactive media. With a new, smoother introduction to object oriented concepts, this book gives students a thorough and accessible grounding in the basics of programming, while ensuring that modern techniques are used throughout."", u'language': u'en', u'publishedDate': u'2004', u'readingModes': {u'text': False, u'image': False}, u'previewLink': u'http://books.google.com/books?id=3b6XewhXL28C&dq=java&hl=&cd=158&source=gbs_api', u'title': u'Java from the Beginning', u'printType': u'BOOK', u'canonicalVolumeLink': u'https://books.google.com/books/about/Java_from_the_Beginning.html?hl=&id=3b6XewhXL28C', u'pageCount': 674, u'maturityRating': u'NOT_MATURE', u'contentVersion': u'1.1.1.0.preview.0', u'industryIdentifiers': [{u'identifier': u'0321154169', u'type': u'ISBN_10'}, {u'identifier': u'9780321154163', u'type': u'ISBN_13'}], u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=3b6XewhXL28C&printsec=frontcover&img=1&zoom=5&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=3b6XewhXL28C&printsec=frontcover&img=1&zoom=1&source=gbs_api'}, u'authors': [u'Jan Skansholm'], u'ratingsCount': 1, u'allowAnonLogging': False, u'infoLink': u'http://books.google.com/books?id=3b6XewhXL28C&dq=java&hl=&source=gbs_api', u'categories': [u'Computers'], u'averageRating': 4.0}","{u'textSnippet': u'With a new, smoother introduction to object oriented concepts, this book gives students a thorough and accessible grounding in the basics of programming, while ensuring that modern techniques are used throughout.'}","{u'country': u'US', u'saleability': u'NOT_FOR_SALE', u'isEbook': False}",pmjkE2QqUwA,"{u'webReaderLink': u'http://play.google.com/books/reader?id=3b6XewhXL28C&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': False, u'country': u'US', u'textToSpeechPermission': u'ALLOWED', u'pdf': {u'isAvailable': False}, u'quoteSharingAllowed': False, u'viewability': u'NO_PAGES', u'epub': {u'isAvailable': False}, u'accessViewStatus': u'NONE'}",3b6XewhXL28C,https://www.googleapis.com/books/v1/volumes/3b6XewhXL28C
books#volume,"{u'publisher': u'Pearson Education', u'description': u""It's no longer enough for today's students to master the basic concepts and constructs of a programming language. The new generation of computer users also need to be able to write programs that include menus, windows, web pages and interactive media. With a new, smoother introduction to object oriented concepts, this book gives students a thorough and accessible grounding in the basics of programming, while ensuring that modern techniques are used throughout."", u'language': u'en', u'publishedDate': u'2004', u'readingModes': {u'text': False, u'image': False}, u'previewLink': u'http://books.google.com/books?id=3b6XewhXL28C&dq=java&hl=&cd=164&source=gbs_api', u'title': u'Java from the Beginning', u'printType': u'BOOK', u'canonicalVolumeLink': u'https://books.google.com/books/about/Java_from_the_Beginning.html?hl=&id=3b6XewhXL28C', u'pageCount': 674, u'maturityRating': u'NOT_MATURE', u'contentVersion': u'1.1.1.0.preview.0', u'industryIdentifiers': [{u'identifier': u'0321154169', u'type': u'ISBN_10'}, {u'identifier': u'9780321154163', u'type': u'ISBN_13'}], u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=3b6XewhXL28C&printsec=frontcover&img=1&zoom=5&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=3b6XewhXL28C&printsec=frontcover&img=1&zoom=1&source=gbs_api'}, u'authors': [u'Jan Skansholm'], u'ratingsCount': 1, u'allowAnonLogging': False, u'infoLink': u'http://books.google.com/books?id=3b6XewhXL28C&dq=java&hl=&source=gbs_api', u'categories': [u'Computers'], u'averageRating': 4.0}","{u'textSnippet': u'With a new, smoother introduction to object oriented concepts, this book gives students a thorough and accessible grounding in the basics of programming, while ensuring that modern techniques are used throughout.'}","{u'country': u'US', u'saleability': u'NOT_FOR_SALE', u'isEbook': False}",8iw9LHjVQmU,"{u'webReaderLink': u'http://play.google.com/books/reader?id=3b6XewhXL28C&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': False, u'country': u'US', u'textToSpeechPermission': u'ALLOWED', u'pdf': {u'isAvailable': False}, u'quoteSharingAllowed': False, u'viewability': u'NO_PAGES', u'epub': {u'isAvailable': False}, u'accessViewStatus': u'NONE'}",3b6XewhXL28C,https://www.googleapis.com/books/v1/volumes/3b6XewhXL28C
books#volume,"{u'publisher': u'Pearson Education India', u'language': u'en', u'title': u'Programming with Java', u'readingModes': {u'text': False, u'image': False}, u'infoLink': u'http://books.google.com/books?id=qmDrRjXnclMC&dq=java&hl=&source=gbs_api', u'previewLink': u'http://books.google.com/books?id=qmDrRjXnclMC&dq=java&hl=&cd=170&source=gbs_api', u'printType': u'BOOK', u'canonicalVolumeLink': u'https://books.google.com/books/about/Programming_with_Java.html?hl=&id=qmDrRjXnclMC', u'maturityRating': u'NOT_MATURE', u'contentVersion': u'0.0.1.0.preview.0', u'industryIdentifiers': [{u'identifier': u'8131758346', u'type': u'ISBN_10'}, {u'identifier': u'9788131758342', u'type': u'ISBN_13'}], u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=qmDrRjXnclMC&printsec=frontcover&img=1&zoom=5&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=qmDrRjXnclMC&printsec=frontcover&img=1&zoom=1&source=gbs_api'}, u'authors': [u'T.V. Suresh Kumar, B. Eswara Reddy, P. Raghavan'], u'ratingsCount': 1, u'allowAnonLogging': False, u'averageRating': 5.0}",,"{u'country': u'US', u'saleability': u'NOT_FOR_SALE', u'isEbook': False}",1Ldm+Ipd6e4,"{u'webReaderLink': u'http://play.google.com/books/reader?id=qmDrRjXnclMC&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': False, u'country': u'US', u'textToSpeechPermission': u'ALLOWED', u'pdf': {u'isAvailable': False}, u'quoteSharingAllowed': False, u'viewability': u'NO_PAGES', u'epub': {u'isAvailable': False}, u'accessViewStatus': u'NONE'}",qmDrRjXnclMC,https://www.googleapis.com/books/v1/volumes/qmDrRjXnclMC
books#volume,"{u'publisher': u'Palgrave Macmillan', u'subtitle': u'Data Structures in Java for the Principled Programmer', u'description': u""The second edition of Duane Bailey's Java Structures considers the design, implementation, and use of data structures using Java 2. The structure package, a collection of nearly 100 different classes implementing a wide variety of data structures, has been the basis of Java Structures for more than five years. Thousands of faculty, students, researchers, industrial and recreational programmers have investigated this lean and well tested approach to data structure design. In this edition, the text develops a heavily tested package that is independent of but consistent with the Collection package offered by Sun. In many cases, the variety of implementations provides the programmer choices of data structure that are not available with the Collection system. For those curricula that make use of the Collection package, the structure package can be easily integrated into existing applications. All classes are fully documented and make consistent use of pre- and post-conditioning, and include support for assertion testing. The second edition also brings a wealth of new resources, including a large number of new and original exercises and drill problems. Throughout the text, exercises appear in the running text to direct a deeper consideration of subtle issues by students. Perhaps the most innovative feature (first found in Bailey's Java Elements) is the inclusion of more than a dozen original lab exercises that focus on interesting and often classic problems of computer science.All code for the book's examples, documentation, and the STRUCTURE package is posted on the book's website at www.mhhe.com/javastructures."", u'language': u'en', u'publishedDate': u'2003', u'readingModes': {u'text': False, u'image': False}, u'previewLink': u'http://books.google.com/books?id=gNXQjGd7qqkC&dq=java&hl=&cd=178&source=gbs_api', u'title': u'Java Structures', u'printType': u'BOOK', u'canonicalVolumeLink': u'https://books.google.com/books/about/Java_Structures.html?hl=&id=gNXQjGd7qqkC', u'pageCount': 514, u'maturityRating': u'NOT_MATURE', u'contentVersion': u'0.0.1.0.preview.0', u'industryIdentifiers': [{u'identifier': u'0072399090', u'type': u'ISBN_10'}, {u'identifier': u'9780072399097', u'type': u'ISBN_13'}], u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=gNXQjGd7qqkC&printsec=frontcover&img=1&zoom=5&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=gNXQjGd7qqkC&printsec=frontcover&img=1&zoom=1&source=gbs_api'}, u'authors': [u'Duane A. Bailey'], u'ratingsCount': 1, u'allowAnonLogging': False, u'infoLink': u'http://books.google.com/books?id=gNXQjGd7qqkC&dq=java&hl=&source=gbs_api', u'categories': [u'Computers'], u'averageRating': 4.0}","{u'textSnippet': u'The second edition of Duane Bailey&#39;s Java Structures considers the design, implementation, and use of data structures using Java 2.'}","{u'country': u'US', u'saleability': u'NOT_FOR_SALE', u'isEbook': False}",mCdLsNHiyLw,"{u'webReaderLink': u'http://play.google.com/books/reader?id=gNXQjGd7qqkC&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': False, u'country': u'US', u'textToSpeechPermission': u'ALLOWED', u'pdf': {u'isAvailable': False}, u'quoteSharingAllowed': False, u'viewability': u'NO_PAGES', u'epub': {u'isAvailable': False}, u'accessViewStatus': u'NONE'}",gNXQjGd7qqkC,https://www.googleapis.com/books/v1/volumes/gNXQjGd7qqkC
books#volume,"{u'publisher': u'John Wiley & Sons', u'subtitle': u'Compatible with Java 5, 6 and 7', u'description': u""This book introduces programmers to objects at a gradual pace. The syntax boxes are revised to show typical code examples rather than abstract notation. This includes optional example modules using Alice and Greenfoot. The examples feature annotations with dos and don'ts along with cross references to more detailed explanations in the text. New tables show a large number of typical and cautionary examples. New programming and review problems are also presented that ensure a broad coverage of topics. In addition, Java 7 features are included to provide programmers with the most up-to-date information."", u'language': u'en', u'publishedDate': u'2009-12-30', u'readingModes': {u'text': False, u'image': True}, u'previewLink': u'http://books.google.com/books?id=5R7WsLh4qMMC&printsec=frontcover&dq=java&hl=&cd=180&source=gbs_api', u'title': u'Big Java', u'printType': u'BOOK', u'canonicalVolumeLink': u'https://books.google.com/books/about/Big_Java.html?hl=&id=5R7WsLh4qMMC', u'pageCount': 1132, u'maturityRating': u'NOT_MATURE', u'contentVersion': u'preview-1.0.0', u'industryIdentifiers': [{u'identifier': u'9780470509487', u'type': u'ISBN_13'}, {u'identifier': u'0470509481', u'type': u'ISBN_10'}], u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=5R7WsLh4qMMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=5R7WsLh4qMMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api'}, u'authors': [u'Cay S. Horstmann'], u'ratingsCount': 1, u'allowAnonLogging': False, u'infoLink': u'http://books.google.com/books?id=5R7WsLh4qMMC&dq=java&hl=&source=gbs_api', u'categories': [u'Computers'], u'averageRating': 5.0}",{u'textSnippet': u'This book introduces programmers to objects at a gradual pace.'},"{u'country': u'US', u'saleability': u'NOT_FOR_SALE', u'isEbook': False}",yiq/C8oHdug,"{u'webReaderLink': u'http://play.google.com/books/reader?id=5R7WsLh4qMMC&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': True, u'country': u'US', u'textToSpeechPermission': u'ALLOWED', u'pdf': {u'isAvailable': False}, u'quoteSharingAllowed': False, u'viewability': u'PARTIAL', u'epub': {u'isAvailable': False}, u'accessViewStatus': u'SAMPLE'}",5R7WsLh4qMMC,https://www.googleapis.com/books/v1/volumes/5R7WsLh4qMMC
